  Iters          DeltaV        Position            Conc           Phi_1           i_rxn
      3     3.00000E-02     6.07475E-01     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     6.17475E-01     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     6.27475E-01     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     6.37475E-01     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     6.47475E-01     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     6.57475E-01     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     6.67475E-01     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     6.77475E-01     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     6.87475E-01     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     6.97475E-01     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     7.07475E-01     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     7.17475E-01     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     7.27475E-01     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     7.37475E-01     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     7.47475E-01     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     7.57475E-01     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     7.67475E-01     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     7.77475E-01     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     7.87475E-01     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     7.97475E-01     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     8.07475E-01     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     8.17475E-01     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     8.27475E-01     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     8.37475E-01     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     8.47475E-01     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     8.57475E-01     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     8.67475E-01     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     8.77475E-01     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     8.87475E-01     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     8.97475E-01     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     9.07475E-01     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     9.17475E-01     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     9.27475E-01     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     9.37475E-01     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     9.47475E-01     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     9.57475E-01     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     9.67475E-01     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     9.77475E-01     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     9.87475E-01     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     9.97475E-01     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.00748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.01748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.02748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.03748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.04748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.05748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.06748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.07748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.08748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.09748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.10748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.11748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.12748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.13748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.14748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.15748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.16748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.17748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.18748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.19748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.20748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.21748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.22748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.23748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.24748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.25748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.26748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.27748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.28748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.29748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.30748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.31748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.32748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.33748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.34748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.35748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.36748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.37748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.38748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.39748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.40748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.41748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.42748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.43748E+00     1.00000E+00     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.44748E+00     9.99999E-01     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.45748E+00     9.99995E-01     0.00000E+00     1.06844E-06
      3     3.00000E-02     1.46248E+00     9.99989E-01     2.99716E+00     1.06844E-06
      3     4.00000E-02     4.62475E-01     1.00015E+00     3.03609E+00     1.47013E-06
      3     4.00000E-02     4.67475E-01     1.00008E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     4.77475E-01     1.00002E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     4.87475E-01     1.00001E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     4.97475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     5.07475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     5.17475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     5.27475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     5.37475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     5.47475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     5.57475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     5.67475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     5.77475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     5.87475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     5.97475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     6.07475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     6.17475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     6.27475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     6.37475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     6.47475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     6.57475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     6.67475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     6.77475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     6.87475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     6.97475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     7.07475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     7.17475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     7.27475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     7.37475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     7.47475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     7.57475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     7.67475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     7.77475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     7.87475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     7.97475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     8.07475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     8.17475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     8.27475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     8.37475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     8.47475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     8.57475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     8.67475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     8.77475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     8.87475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     8.97475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     9.07475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     9.17475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     9.27475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     9.37475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     9.47475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     9.57475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     9.67475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     9.77475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     9.87475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     9.97475E-01     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.00748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.01748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.02748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.03748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.04748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.05748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.06748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.07748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.08748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.09748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.10748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.11748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.12748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.13748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.14748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.15748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.16748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.17748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.18748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.19748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.20748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.21748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.22748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.23748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.24748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.25748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.26748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.27748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.28748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.29748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.30748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.31748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.32748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.33748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.34748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.35748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.36748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.37748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.38748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.39748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.40748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.41748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.42748E+00     1.00000E+00     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.43748E+00     9.99999E-01     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.44748E+00     9.99998E-01     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.45748E+00     9.99992E-01     0.00000E+00     1.47013E-06
      3     4.00000E-02     1.46248E+00     9.99984E-01     2.99609E+00     1.47013E-06
